Workcenter,Machine,Job,Type,Priority
1,0,job17011,3,1
2,0,job16865,4,1
3,1,job16777,4,1
2,1,job16855,3,1
4,0,job16903,3,1
2,1,job16962,4,1
1,1,job16796,2,1
1,0,job17021,3,1
3,0,job16904,3,1
1,1,job16806,1,1
3,1,job16717,2,1
2,0,job16845,1,1
4,0,job16758,4,1
2,0,job16972,3,1
1,1,job16816,3,1
1,0,job17031,4,1
2,1,job16942,3,1
2,0,job16825,1,1
2,1,job16992,4,1
4,0,job16923,2,1
4,0,job16933,4,1
4,0,job16778,4,1
1,0,job17041,4,1
4,1,job16728,2,1
1,0,job16866,4,1
3,1,job16924,2,1
2,1,job17002,1,1
3,0,job16767,1,1
4,0,job16913,1,1
4,1,job16638,3,1
4,0,job16718,2,1
1,1,job16846,1,1
3,1,job16934,4,1
1,1,job17051,1,1
3,1,job16837,4,1
4,1,job16698,1,1
3,0,job16747,1,1
4,0,job16953,4,1
4,1,job16658,1,1
2,0,job16925,2,1
1,1,job17061,2,1
2,1,job17012,3,1
3,0,job16914,1,1
4,0,job16973,3,1
4,1,job16678,3,1
1,0,job16856,3,1
2,1,job17022,3,1
1,0,job17071,1,1
1,0,job16826,1,1
3,1,job16787,2,1
2,0,job16885,1,1
2,0,job16935,4,1
2,1,job17032,4,1
1,0,job17081,4,1
3,1,job16954,4,1
2,1,job17042,4,1
4,0,job16963,4,1
2,1,job16875,3,1
2,0,job16982,1,1
1,1,job16926,2,1
3,0,job16974,3,1
1,0,job17091,4,1
4,1,job16708,3,1
4,0,job16838,4,1
3,1,job16867,4,1
1,0,job16886,1,1
3,1,job16964,4,1
2,0,job16895,3,1
3,0,job16857,3,1
4,0,job16943,3,1
3,1,job16737,2,1
1,1,job17101,2,1
4,0,job16788,2,1
1,0,job16936,4,1
2,0,job16905,3,1
3,0,job16944,3,1
1,1,job17111,2,1
2,0,job17072,1,1
3,0,job16797,2,1
4,0,job16993,4,1
4,1,job16768,1,1
4,0,job16983,1,1
4,1,job16748,1,1
2,0,job16955,4,1
4,0,job17003,1,1
1,1,job17121,1,1
1,0,job16896,3,1
3,0,job16827,1,1
2,0,job16915,1,1
3,1,job16994,4,1
3,0,job16807,1,1
1,1,job16906,3,1
2,1,job17082,4,1
3,1,job16984,1,1
3,0,job16817,3,1
4,0,job16868,4,1
1,0,job17131,2,1
2,1,job16975,3,1
4,0,job17013,3,1
3,0,job17004,1,1
2,1,job17092,4,1
4,1,job16858,3,1
4,0,job17073,1,1
1,0,job17141,3,1
2,1,job16945,3,1
2,0,job16965,4,1
3,0,job16847,1,1
4,1,job17023,3,1
1,0,job16956,4,1
3,0,job17014,3,1
3,0,job16887,1,1
3,0,job17074,1,1
1,1,job16916,1,1
4,0,job16798,2,1
1,1,job17151,2,1
4,1,job16738,2,1
2,0,job17052,1,1
4,0,job17033,4,1
3,1,job16937,4,1
4,1,job16828,1,1
1,0,job16966,4,1
1,0,job17161,4,1
3,0,job16897,3,1
4,1,job16808,1,1
2,1,job16995,4,1
4,0,job17053,1,1
2,0,job17062,2,1
4,0,job17043,4,1
4,1,job16818,3,1
1,0,job17171,3,1
3,1,job17034,4,1
4,0,job17063,2,1
3,0,job17054,1,1
2,0,job16985,1,1
1,0,job16876,3,1
2,1,job17132,2,1
2,0,job17005,1,1
3,0,job16927,2,1
1,0,job17181,3,1
3,1,job17044,4,1
4,0,job16848,1,1
1,1,job16986,1,1
2,1,job17142,3,1
3,0,job17064,2,1
1,0,job17191,3,1
2,1,job17015,3,1
4,0,job17083,4,1
1,1,job17006,1,1
4,0,job16938,4,1
2,0,job17102,2,1
3,1,job16957,4,1
4,1,job16888,1,1
1,1,job17201,2,1
1,0,job16976,3,1
4,0,job17103,2,1
3,0,job17024,3,1
3,1,job16967,4,1
2,0,job17075,1,1
2,1,job17035,4,1
1,1,job17211,1,1
2,1,job17162,4,1
2,0,job17112,2,1
4,1,job16898,3,1
3,1,job17084,4,1
1,1,job17076,1,1
4,0,job17093,4,1
2,1,job17172,3,1
4,0,job17113,2,1
1,0,job17221,1,1
2,1,job17122,1,1
2,0,job17045,4,1
2,0,job17055,1,1
3,0,job16877,3,1
1,1,job16946,3,1
3,0,job16907,3,1
3,0,job17104,2,1
1,0,job17046,4,1
2,1,job17182,3,1
1,0,job16996,4,1
4,0,job16928,2,1
1,1,job17231,1,1
3,1,job17094,4,1
4,0,job16958,4,1
1,1,job17056,1,1
2,1,job17192,3,1
4,0,job17133,2,1
3,0,job16977,3,1
3,0,job17114,2,1
2,0,job17065,2,1
3,0,job16917,1,1
1,0,job17241,4,1
4,0,job16968,4,1
4,0,job17143,3,1
2,1,job17025,3,1
2,0,job17222,1,1
1,1,job17251,2,1
2,0,job17152,2,1
4,1,job16878,3,1
1,0,job17016,3,1
1,0,job17066,2,1
3,1,job17047,4,1
4,1,job16908,3,1
2,1,job17085,4,1
1,0,job17036,4,1
3,0,job17134,2,1
1,0,job17261,4,1
4,0,job17223,1,1
3,1,job16997,4,1
3,0,job16987,1,1
4,0,job17153,2,1
1,1,job17271,1,1
2,0,job17105,2,1
2,1,job17242,4,1
4,0,job17163,4,1
2,0,job17095,4,1
3,0,job17144,3,1
3,0,job17017,3,1
4,1,job16978,3,1
3,0,job17007,1,1
3,0,job17224,1,1
1,0,job17281,1,1
1,1,job17106,2,1
4,0,job17173,3,1
3,0,job17154,2,1
4,0,job17048,4,1
3,0,job17067,2,1
2,0,job17115,2,1
1,0,job17291,4,1
1,0,job17096,4,1
2,0,job17202,2,1
3,1,job17164,4,1
4,0,job17123,1,1
4,1,job16918,1,1
3,1,job17037,4,1
3,0,job17174,3,1
1,0,job17301,4,1
4,0,job16998,4,1
2,1,job17262,4,1
2,0,job17212,1,1
1,0,job17116,2,1
4,0,job17183,3,1
2,0,job17135,2,1
1,1,job17311,2,1
3,0,job17124,1,1
4,0,job17203,2,1
2,0,job17282,1,1
4,1,job16988,1,1
2,0,job17165,4,1
3,0,job17077,1,1
4,1,job17193,3,1
1,0,job17321,1,1
4,0,job17213,1,1
2,1,job17292,4,1
2,1,job17145,3,1
3,0,job17184,3,1
3,0,job16947,3,1
1,0,job17026,3,1
4,1,job17018,3,1
4,0,job17038,4,1
1,1,job17331,2,1
3,0,job17204,2,1
3,1,job17097,4,1
2,1,job17232,1,1
4,1,job17008,1,1
1,0,job17086,4,1
3,0,job17214,1,1
1,0,job17136,2,1
2,1,job17302,4,1
1,0,job17341,2,1
2,0,job17225,1,1
4,0,job17283,1,1
4,0,job17098,4,1
3,0,job17057,1,1
4,0,job17243,4,1
3,0,job17117,2,1
1,0,job17351,3,1
3,0,job17284,1,1
1,0,job17166,4,1
2,0,job17155,2,1
1,0,job17226,1,1
4,0,job17263,4,1
1,0,job17361,3,1
2,0,job17322,1,1
2,0,job17252,2,1
3,1,job17244,4,1
4,0,job17068,2,1
3,0,job17027,3,1
3,1,job17264,4,1
1,1,job17371,2,1
2,1,job17175,3,1
3,0,job17194,3,1
4,0,job17293,4,1
2,1,job17272,1,1
1,1,job17156,2,1
3,1,job17087,4,1
2,0,job17245,4,1
1,0,job17146,3,1
1,0,job17381,3,1
2,0,job17125,1,1
4,0,job17323,1,1
4,1,job17078,1,1
3,1,job17107,2,1
3,1,job17294,4,1
1,0,job17391,3,1
3,0,job17137,2,1
4,0,job17253,2,1
4,1,job17233,1,1
2,0,job17265,4,1
2,0,job17185,3,1
3,0,job17324,1,1
1,0,job17246,4,1
4,1,job16948,3,1
2,0,job17312,2,1
1,0,job17401,3,1
3,0,job17254,2,1
2,0,job17342,2,1
4,0,job17303,4,1
1,1,job17126,1,1
4,0,job17088,4,1
1,0,job17266,4,1
2,1,job17352,3,1
3,1,job17304,4,1
1,0,job17176,3,1
2,0,job17205,2,1
1,1,job17411,1,1
2,0,job17332,2,1
4,0,job17108,2,1
3,1,job17167,4,1
1,0,job17186,3,1
3,0,job17234,1,1
4,0,job17273,1,1
2,0,job17215,1,1
1,0,job17421,1,1
4,0,job17313,2,1
4,1,job17058,1,1
2,0,job17372,2,1
4,0,job17343,2,1
2,0,job17295,4,1
3,0,job17274,1,1
1,1,job17431,1,1
3,0,job17227,1,1
4,0,job17353,3,1
4,1,job17118,2,1
3,1,job17314,2,1
3,1,job17157,2,1
1,0,job17441,4,1
2,1,job17362,3,1
1,1,job17206,2,1
2,0,job17285,1,1
2,0,job17305,4,1
3,1,job17344,2,1
3,0,job17147,3,1
4,0,job17333,2,1
3,0,job17354,3,1
4,1,job17028,3,1
1,1,job17451,1,1
2,1,job17382,3,1
1,1,job17216,1,1
3,0,job17127,1,1
4,0,job17363,3,1
2,1,job17195,3,1
3,1,job17334,2,1
4,0,job17168,4,1
2,1,job17392,3,1
4,0,job17373,2,1
1,0,job17461,3,1
3,0,job17364,3,1
2,1,job17412,1,1
1,0,job17296,4,1
4,0,job17383,3,1
4,0,job17138,2,1
3,1,job17247,4,1
2,0,job17315,2,1
1,1,job17471,1,1
1,0,job17196,3,1
2,1,job17432,1,1
1,1,job17286,1,1
2,0,job17325,1,1
2,1,job17402,3,1
3,1,job17374,2,1
4,0,job17158,2,1
1,0,job17481,4,1
1,0,job17306,4,1
3,0,job17384,3,1
3,1,job17267,4,1
4,0,job17393,3,1
3,1,job17207,2,1
2,0,job17255,2,1
1,0,job17491,3,1
2,0,job17345,2,1
3,0,job17177,3,1
1,1,job17316,2,1
3,0,job17187,3,1
4,0,job17413,1,1
2,0,job17235,1,1
2,1,job17452,1,1
1,1,job17501,1,1
1,1,job17326,1,1
2,0,job17335,2,1
4,0,job17433,1,1
2,0,job17275,1,1
2,1,job17422,1,1
3,0,job17394,3,1
1,0,job17511,3,1
3,0,job17217,1,1
4,1,job17228,1,1
2,1,job17442,4,1
3,0,job17414,1,1
4,0,job17403,3,1
4,1,job17148,3,1
1,1,job17256,2,1
3,0,job17434,1,1
1,1,job17521,1,1
4,0,job17248,4,1
2,1,job17472,1,1
2,0,job17462,3,1
3,0,job17404,3,1
2,0,job17355,3,1
4,0,job17453,1,1
1,1,job17531,2,1
4,1,job17128,1,1
3,1,job17297,4,1
1,0,job17346,2,1
2,0,job17375,2,1
4,0,job17423,1,1
3,0,job17287,1,1
3,1,job17454,1,1
3,0,job17197,3,1
2,0,job17365,3,1
1,0,job17541,4,1
3,0,job17424,1,1
1,1,job17236,1,1
2,1,job17482,4,1
2,0,job17385,3,1
4,0,job17443,4,1
4,1,job17268,4,1
3,1,job17317,2,1
1,0,job17551,4,1
4,1,job17178,3,1
3,1,job17307,4,1
1,0,job17336,2,1
3,1,job17444,4,1
4,1,job17188,3,1
4,0,job17473,1,1
4,0,job17208,2,1
2,0,job17502,1,1
2,1,job17492,3,1
1,1,job17561,1,1
1,1,job17276,1,1
2,0,job17395,3,1
3,0,job17474,1,1
2,0,job17512,3,1
4,1,job17218,1,1
4,0,job17483,4,1
3,0,job17327,1,1
4,0,job17298,4,1
1,0,job17571,1,1
4,0,job17463,3,1
2,0,job17415,1,1
3,0,job17347,2,1
2,0,job17455,1,1
3,1,job17484,4,1
1,0,job17356,3,1
4,0,job17493,3,1
1,0,job17581,3,1
2,0,job17435,1,1
3,1,job17257,2,1
2,1,job17542,4,1
4,0,job17318,2,1
2,1,job17552,4,1
3,0,job17464,3,1
2,0,job17405,3,1
1,0,job17591,4,1
2,1,job17522,1,1
3,0,job17494,3,1
1,1,job17376,2,1
4,1,job17288,1,1
4,0,job17543,4,1
3,0,job17337,2,1
4,0,job17308,4,1
4,1,job17198,3,1
1,0,job17601,1,1
1,1,job17366,3,1
2,1,job17532,2,1
4,0,job17553,4,1
3,1,job17544,4,1
1,1,job17611,1,1
2,1,job17425,1,1
1,0,job17386,3,1
2,1,job17572,1,1
2,0,job17445,4,1
4,0,job17523,1,1
2,0,job17475,1,1
3,0,job17357,3,1
1,0,job17621,4,1
4,0,job17503,1,1
3,0,job17237,1,1
3,1,job17554,4,1
4,0,job17533,2,1
4,1,job17328,1,1
2,0,job17582,3,1
3,0,job17524,1,1
1,0,job17396,3,1
2,0,job17485,4,1
1,1,job17426,1,1
1,1,job17631,2,1
2,1,job17562,1,1
3,0,job17504,1,1
2,1,job17592,4,1
4,1,job17348,2,1
4,0,job17573,1,1
3,1,job17534,2,1
4,0,job17258,2,1
1,1,job17641,2,1
2,0,job17465,3,1
4,0,job17513,3,1
2,1,job17602,1,1
3,0,job17574,1,1
3,0,job17277,1,1
4,0,job17563,1,1
1,0,job17416,1,1
2,0,job17495,3,1
3,0,job17387,3,1
1,0,job17651,4,1
2,1,job17545,4,1
1,0,job17456,1,1
2,1,job17622,4,1
4,1,job17338,2,1
3,0,job17377,2,1
4,0,job17593,4,1
1,1,job17436,1,1
3,0,job17514,3,1
1,0,job17661,1,1
3,0,job17397,3,1
3,0,job17367,3,1
4,1,job17358,3,1
3,0,job17564,1,1
2,0,job17555,4,1
4,0,job17603,1,1
1,0,job17406,3,1
1,1,job17671,4,1
4,1,job17238,1,1
3,1,job17594,4,1
2,1,job17612,1,1
1,0,job17546,4,1
3,0,job17417,1,1
1,0,job17446,4,1
2,0,job17525,1,1
3,0,job17604,1,1
1,1,job17681,1,1
2,0,job17535,2,1
2,1,job17652,4,1
1,1,job17476,1,1
2,0,job17505,1,1
3,0,job17427,1,1
4,0,job17623,4,1
1,0,job17691,3,1
2,1,job17575,1,1
2,1,job17595,4,1
3,1,job17624,4,1
4,0,job17613,1,1
3,0,job17457,1,1
4,0,job17583,3,1
4,1,job17278,1,1
1,0,job17701,3,1
2,1,job17632,2,1
3,0,job17614,1,1
1,0,job17486,4,1
4,1,job17388,3,1
2,1,job17662,1,1
3,0,job17584,3,1
4,0,job17653,4,1
2,0,job17625,4,1
3,0,job17407,3,1
1,0,job17711,1,1
1,0,job17466,3,1
4,0,job17378,2,1
1,1,job17576,1,1
2,1,job17642,2,1
3,1,job17654,4,1
1,0,job17496,3,1
3,1,job17547,4,1
1,1,job17721,2,1
2,0,job17515,3,1
1,0,job17596,4,1
4,1,job17398,3,1
1,0,job17556,4,1
3,1,job17447,4,1
3,0,job17437,1,1
4,0,job17633,2,1
1,0,job17731,3,1
2,0,job17655,4,1
4,1,job17368,3,1
1,1,job17526,1,1
2,0,job17692,3,1
2,1,job17672,4,1
3,1,job17634,2,1
4,0,job17663,1,1
1,1,job17741,1,1
2,0,job17565,1,1
2,1,job17702,3,1
3,0,job17664,1,1
4,0,job17643,2,1
4,1,job17418,1,1
4,0,job17548,4,1
2,1,job17682,1,1
1,1,job17536,2,1
3,1,job17644,2,1
1,0,job17751,3,1
2,0,job17605,1,1
3,1,job17487,4,1
4,0,job17673,4,1
1,1,job17506,1,1
4,1,job17428,1,1
4,0,job17448,4,1
1,0,job17761,3,1
3,0,job17477,1,1
2,1,job17712,1,1
4,1,job17458,1,1
1,0,job17626,4,1
3,1,job17674,4,1
3,0,job17467,3,1
4,0,job17703,3,1
2,1,job17615,1,1
1,0,job17771,4,1
2,0,job17635,2,1
3,0,job17497,3,1
1,0,job17516,3,1
3,0,job17577,1,1
3,0,job17704,3,1
4,0,job17683,1,1
2,0,job17585,3,1
1,0,job17656,4,1
3,1,job17597,4,1
1,0,job17781,3,1
3,0,job17684,1,1
4,1,job17408,3,1
2,0,job17645,2,1
4,0,job17713,1,1
2,1,job17722,2,1
3,1,job17557,4,1
3,0,job17714,1,1
4,1,job17438,1,1
1,1,job17616,1,1
1,1,job17791,2,1
4,0,job17693,3,1
4,0,job17723,2,1
2,1,job17732,3,1
2,0,job17665,1,1
4,0,job17488,4,1
3,0,job17694,3,1
1,1,job17566,1,1
3,0,job17527,1,1
4,1,job17478,1,1
1,0,job17801,4,1
2,1,job17752,3,1
1,1,job17606,1,1
3,1,job17724,2,1
4,1,job17468,3,1
2,1,job17762,3,1
4,0,job17733,3,1
2,1,job17742,1,1
2,0,job17675,4,1
1,0,job17811,1,1
4,1,job17498,3,1
3,0,job17734,3,1
3,1,job17627,4,1
4,1,job17578,1,1
1,1,job17636,2,1
1,1,job17821,2,1
4,0,job17753,3,1
3,0,job17537,2,1
2,1,job17772,4,1
4,0,job17598,4,1
2,0,job17705,3,1
3,0,job17754,3,1
1,0,job17586,3,1
1,1,job17831,1,1
3,0,job17517,3,1
4,0,job17763,3,1
2,1,job17685,1,1
3,0,job17507,1,1
3,1,job17657,4,1
4,0,job17558,4,1
1,1,job17841,1,1
3,0,job17764,3,1
4,0,job17743,1,1
2,0,job17715,1,1
1,0,job17646,2,1
2,1,job17782,3,1
1,0,job17851,4,1
3,0,job17617,1,1
1,1,job17666,1,1
2,0,job17725,2,1
3,0,job17744,1,1
2,0,job17695,3,1
2,1,job17802,4,1
4,0,job17773,4,1
4,1,job17528,1,1
1,0,job17861,1,1
1,0,job17676,4,1
1,0,job17686,1,1
3,1,job17774,4,1
2,0,job17735,3,1
1,0,job17706,3,1
2,0,job17812,1,1
4,0,job17628,4,1
1,1,job17871,2,1
2,1,job17792,2,1
3,0,job17587,3,1
1,1,job17716,1,1
4,0,job17783,3,1
4,0,job17538,2,1
1,0,job17881,4,1
3,0,job17567,1,1
3,0,job17784,3,1
4,0,job17658,4,1
2,0,job17755,3,1
3,1,job17647,2,1
1,1,job17891,1,1
4,1,job17518,3,1
4,0,job17803,4,1
1,0,job17726,2,1
2,1,job17852,4,1
3,0,job17607,1,1
2,1,job17775,4,1
4,0,job17793,2,1
4,1,job17508,1,1
1,0,job17901,3,1
1,0,job17696,3,1
2,1,job17862,1,1
2,0,job17765,3,1
4,0,job17648,2,1
3,0,job17804,4,1
3,1,job17637,2,1
1,0,job17736,3,1
4,0,job17853,4,1
4,1,job17618,1,1
1,0,job17911,4,1
3,1,job17677,4,1
3,1,job17794,2,1
1,0,job17776,4,1
4,1,job17638,2,1
2,1,job17745,1,1
4,0,job17813,1,1
1,0,job17921,4,1
2,0,job17822,2,1
4,0,job17863,1,1
4,1,job17588,3,1
1,0,job17756,3,1
3,0,job17687,1,1
1,0,job17931,4,1
1,1,job17746,1,1
4,1,job17568,1,1
4,0,job17678,4,1
2,1,job17832,1,1
3,1,job17854,4,1
3,0,job17707,3,1
1,0,job17766,3,1
1,0,job17941,4,1
3,0,job17814,1,1
2,0,job17785,3,1
2,1,job17882,4,1
3,0,job17864,1,1
4,0,job17823,2,1
4,1,job17833,1,1
2,1,job17842,1,1
2,0,job17795,2,1
1,0,job17951,3,1
4,1,job17608,1,1
1,0,job17786,3,1
3,0,job17727,2,1
4,0,job17883,4,1
1,1,job17961,2,1
3,1,job17824,2,1
3,0,job17667,1,1
2,0,job17855,4,1
2,0,job17805,4,1
2,1,job17902,3,1
3,1,job17884,4,1
1,0,job17971,4,1
4,0,job17843,1,1
1,1,job17796,2,1
3,0,job17697,3,1
4,1,job17688,1,1
3,0,job17737,3,1
3,1,job17844,1,1
2,0,job17872,2,1
1,0,job17856,4,1
2,0,job17825,2,1
4,1,job17708,3,1
1,0,job17981,3,1
2,0,job17912,4,1
4,0,job17903,3,1
1,0,job17806,4,1
2,0,job17815,1,1
3,0,job17904,3,1
4,0,job17873,2,1
3,1,job17777,4,1
3,0,job17717,1,1
1,1,job17991,3,1
2,0,job17885,4,1
2,0,job17865,1,1
2,1,job17922,4,1
3,0,job17874,2,1
1,0,job18001,3,1
2,1,job17892,1,1
3,0,job17757,3,1
1,1,job17826,2,1
2,0,job17845,1,1
4,0,job17728,2,1
2,1,job17932,4,1
1,0,job18011,3,1
4,0,job17923,4,1
4,1,job17668,1,1
3,0,job17767,3,1
3,0,job17747,1,1
4,0,job17913,4,1
4,1,job17698,3,1
4,0,job17893,1,1
4,0,job17778,4,1
2,1,job17942,4,1
1,1,job18021,2,1
4,1,job17738,3,1
1,1,job17816,1,1
3,0,job17834,1,1
3,1,job17924,4,1
2,1,job17952,3,1
2,0,job17905,3,1
3,1,job17914,4,1
1,0,job17886,4,1
2,0,job17962,2,1
1,1,job18031,2,1
4,0,job17933,4,1
3,0,job17787,3,1
3,0,job17894,1,1
4,1,job17718,1,1
1,1,job17866,1,1
2,1,job17925,4,1
2,1,job17972,4,1
3,0,job17797,2,1
1,0,job18041,1,1
1,1,job17846,1,1
4,0,job17943,4,1
3,1,job17934,4,1
2,0,job17875,2,1
3,1,job17857,4,1
2,1,job17992,3,1
2,0,job17915,4,1
1,0,job17906,3,1
3,1,job17944,4,1
1,1,job18051,2,1
4,1,job17758,3,1
2,1,job17982,3,1
4,0,job17953,3,1
4,0,job17963,2,1
4,1,job17768,3,1
3,0,job17954,3,1
1,0,job17926,4,1
1,1,job18061,2,1
3,0,job17827,2,1
3,1,job17807,4,1
2,1,job17935,4,1
4,0,job17748,1,1
3,0,job17964,2,1
1,1,job17876,2,1
2,1,job18002,3,1
2,0,job17835,1,1
1,0,job18071,3,1
2,0,job18022,2,1
4,0,job17973,4,1
1,0,job17916,4,1
4,0,job17858,4,1
2,1,job18012,3,1
4,1,job17788,3,1
1,1,job18081,2,1
1,1,job17836,1,1
2,0,job17895,1,1
4,0,job17993,3,1
3,1,job17887,4,1
3,0,job17817,1,1
4,0,job18023,2,1
3,1,job17974,4,1
1,0,job18091,1,1
2,0,job17945,4,1
1,0,job17896,1,1
4,0,job17798,2,1
2,1,job18042,1,1
4,1,job17983,3,1
1,0,job18101,3,1
3,0,job17994,3,1
1,0,job17946,4,1
2,0,job18032,2,1
3,0,job17907,3,1
2,0,job17955,3,1
1,0,job17936,4,1
4,0,job17808,4,1
3,0,job18024,2,1
4,0,job18033,2,1
1,1,job18111,1,1
3,1,job17927,4,1
4,0,job17828,2,1
3,0,job17867,1,1
1,0,job17956,3,1
4,1,job17888,4,1
4,0,job18003,3,1
2,1,job18072,3,1
1,0,job18121,3,1
2,0,job17965,2,1
3,1,job17917,4,1
3,0,job17847,1,1
1,1,job18131,2,1
4,0,job18013,3,1
3,0,job18034,2,1
4,1,job17818,1,1
2,0,job17975,4,1
2,0,job17995,3,1
1,1,job17966,2,1
4,0,job18043,1,1
1,0,job18141,4,1
2,1,job18092,1,1
2,0,job18052,2,1
4,1,job17908,3,1
1,0,job17976,4,1
3,0,job18004,3,1
4,0,job17928,4,1
3,0,job18014,3,1
1,1,job18151,2,1
4,0,job18073,3,1
3,0,job17897,1,1
1,0,job17996,3,1
3,0,job18044,1,1
2,0,job18025,2,1
2,0,job18062,2,1
4,0,job17918,4,1
1,1,job18161,2,1
2,1,job18102,3,1
4,0,job18053,2,1
4,0,job18093,1,1
4,1,job17868,1,1
3,0,job18074,3,1
4,1,job17848,1,1
1,1,job18171,2,1
3,0,job17877,2,1
3,1,job17947,4,1
1,1,job18026,2,1
4,0,job18103,3,1
3,1,job17937,4,1
4,0,job18063,2,1
1,1,job18181,2,1
2,0,job18035,2,1
3,0,job17984,3,1
3,1,job18054,2,1
2,0,job18082,2,1
3,0,job17957,3,1
4,1,job17948,4,1
3,0,job18094,1,1
2,1,job18005,3,1
2,1,job18122,3,1
1,0,job18191,3,1
3,0,job18104,3,1
1,0,job18036,2,1
2,1,job18015,3,1
1,0,job18006,3,1
2,1,job18142,4,1
3,0,job17837,1,1
4,0,job17938,4,1
3,1,job18064,2,1
4,0,job18083,2,1
4,1,job17898,1,1
1,1,job18201,2,1
3,1,job17977,4,1
2,1,job18112,1,1
2,0,job18045,1,1
4,0,job18123,3,1
3,0,job17997,3,1
2,0,job18055,2,1
1,0,job18211,4,1
3,1,job18084,2,1
1,0,job18016,3,1
2,1,job18192,3,1
2,0,job18075,3,1
1,0,job18046,1,1
3,0,job18124,3,1
2,0,job18132,2,1
2,0,job18065,2,1
1,1,job18221,2,1
4,0,job17878,2,1
3,0,job18037,2,1
4,0,job18143,4,1
1,1,job18056,2,1
3,1,job17967,2,1
2,0,job17985,3,1
3,0,job18007,3,1
1,0,job18231,1,1
4,0,job17978,4,1
4,0,job18113,1,1
1,0,job18076,3,1
4,1,job17958,3,1
2,1,job18212,4,1
1,0,job18241,4,1
3,1,job18144,4,1
4,0,job18133,2,1
3,0,job18017,3,1
2,0,job18152,2,1
2,0,job18095,1,1
2,0,job18085,2,1
4,0,job18193,3,1
1,0,job18251,3,1
2,0,job18105,3,1
3,0,job18114,1,1
4,1,job17968,2,1
1,1,job18066,2,1
3,0,job18047,1,1
2,1,job18162,2,1
3,1,job18134,2,1
4,1,job17838,1,1
1,0,job18261,4,1
4,0,job18213,4,1
1,0,job17986,3,1
3,0,job18194,3,1
4,1,job17998,3,1
4,0,job18163,2,1
2,1,job18232,1,1
1,1,job18271,2,1
2,0,job18145,4,1
4,0,job18153,2,1
2,1,job18172,2,1
2,0,job18125,3,1
3,1,job18214,4,1
3,0,job18077,3,1
1,0,job18096,1,1
4,0,job18233,1,1
2,1,job18242,4,1
3,1,job18164,2,1
4,1,job18038,2,1
1,0,job18281,3,1
2,0,job18135,2,1
3,0,job18027,2,1
4,1,job18173,2,1
3,1,job18154,2,1
4,1,job18008,3,1
2,1,job18252,3,1
3,0,job18234,1,1
1,1,job18086,2,1
1,0,job18291,3,1
4,1,job18018,3,1
2,1,job18262,4,1
4,0,job18243,4,1
2,1,job18182,2,1
2,0,job18215,4,1
3,0,job17987,3,1
1,1,job18301,2,1
1,0,job18106,3,1
2,0,job18115,1,1
3,1,job18244,4,1
4,1,job18048,1,1
1,0,job18146,4,1
4,0,job18253,3,1
1,0,job18311,3,1
2,0,job18165,2,1
2,1,job18202,2,1
2,0,job18195,3,1
3,0,job18097,1,1
3,0,job18254,3,1
1,0,job18126,3,1
4,1,job18078,3,1
1,0,job18321,1,1
2,1,job18282,3,1
4,0,job18263,4,1
2,1,job18155,2,1
2,1,job18222,2,1
4,0,job18183,2,1
4,1,job18028,2,1
2,1,job18292,3,1
3,1,job18264,4,1
4,0,job18203,2,1
1,0,job18331,1,1
1,1,job18136,2,1
3,0,job18107,3,1
3,0,job18057,2,1
2,0,job18245,4,1
3,1,job18184,2,1
2,0,job18235,1,1
1,0,job18216,4,1
1,0,job18341,4,1
3,1,job18147,4,1
3,0,job18204,2,1
3,1,job18174,2,1
4,1,job17988,3,1
4,0,job18283,3,1
1,1,job18116,1,1
3,0,job18067,2,1
2,1,job18312,3,1
3,0,job18284,3,1
4,0,job18098,1,1
1,0,job18351,3,1
2,0,job18265,4,1
3,0,job18127,3,1
2,0,job18255,3,1
1,1,job18156,2,1
1,1,job18166,2,1
2,1,job18272,2,1
4,1,job18108,3,1
4,0,job18223,2,1
1,0,job18361,1,1
2,0,job18185,2,1
2,1,job18322,1,1
1,0,job18196,3,1
1,0,job18371,3,1
3,0,job18224,2,1
4,0,job18058,2,1
2,1,job18332,1,1
3,0,job18087,2,1
4,0,job18293,3,1
1,0,job18246,4,1
4,0,job18148,4,1
1,0,job18381,1,1
2,0,job18205,2,1
3,1,job18217,4,1
1,1,job18236,1,1
3,0,job18294,3,1
4,0,job18313,3,1
2,1,job18302,2,1
2,0,job18342,4,1
4,0,job18068,2,1
1,0,job18266,4,1
1,1,job18391,2,1
2,0,job18175,2,1
4,0,job18273,2,1
2,0,job18352,3,1
2,0,job18285,3,1
3,0,job18314,3,1
1,0,job18256,3,1
3,0,job18137,2,1
4,0,job18323,1,1
1,0,job18401,4,1
4,1,job18128,3,1
4,0,job18218,4,1
2,1,job18362,1,1
4,0,job18333,1,1
1,0,job18411,4,1
3,0,job18117,1,1
3,0,job18197,3,1
4,1,job18303,2,1
1,1,job18186,2,1
2,0,job18225,2,1
3,0,job18274,2,1
2,1,job18372,3,1
3,0,job18324,1,1
1,1,job18421,2,1
4,0,job18363,1,1
4,0,job18088,2,1
3,1,job18157,2,1
1,1,job18206,2,1
3,1,job18247,4,1
1,0,job18431,3,1
2,1,job18295,3,1
3,0,job18334,1,1
4,0,job18158,2,1
4,0,job18373,3,1
3,0,job18364,1,1
3,1,job18167,2,1
2,1,job18315,3,1
2,1,job18382,1,1
